id,idno,title,nation,authoring_entity,year_start,year_end,created,changed
113,URY_2011_ECH_v01_M,"Encuesta Continua de Hogares 2011","Eastern Republic of Uruguay","Instituto Nacional de Estadística, División Estadísticas Sociodemográficas, Departamento Encuesta Continua de Hogares",2011,2011,Dec-18-13,Jun-15-17
114,URY_2010_ECH_v02_M,"Encuesta Continua de Hogares 2010","Eastern Republic of Uruguay","Instituto Nacional de Estadística, División Estadísticas Sociodemográficas, Departamento Encuesta Continua de Hogares",2010,2010,Dec-18-13,Jun-15-17
119,URY_2009_ECH_v02_M,"Encuesta Continua de Hogares 2009","Eastern Republic of Uruguay","Instituto Nacional de Estadística, División Estadísticas Sociodemográficas, Departamento Encuesta Continua de Hogares",2009,2009,Jan-14-14,Jun-15-17
323,URY_2009_ENTI_v01_M_IPEC,"Encuesta Nacional de Trabajo Infantil 2009","Eastern Republic of Uruguay","Instituto Nacional de Estadística de Uruguay",2009,2010,Jun-24-14,Jun-15-17
120,URY_2008_ECH_v02_M,"Encuesta Continua de Hogares 2008","Eastern Republic of Uruguay","Instituto Nacional de Estadística, División Estadísticas Sociodemográficas, Departamento Encuesta Continua de Hogares",2008,2008,Jan-14-14,Jun-15-17
221,URY_2007_ECH_v02_M,"Encuesta Continua de Hogares 2007","Eastern Republic of Uruguay","Instituto Nacional de Estadística, División Estadísticas Sociodemográficas, Departamento Encuesta Continua de Hogares",2007,2007,Apr-01-14,Jun-15-17
111,URY_2005_ECH_v01_M,"Encuesta Continua de Hogares 2005","Eastern Republic of Uruguay","Instituto Nacional de Estadística, División Estadísticas Sociodemográficas, Departamento Encuesta Continua de Hogares",2005,2005,Nov-26-13,Jun-15-17
220,URY_2006_ENHA_v02_M,"Encuesta Nacional de Hogares Ampliada 2006","Eastern Republic of Uruguay","Instituto Nacional de Estadística, División Estadísticas Sociodemográficas, Departamento Encuesta Continua de Hogares",2005,2007,Apr-01-14,Jun-15-17
993,URY_2006_ENHA_v01_M_DIS_ILO,"Encuesta Nacional de Hogares Ampliada 2006 - Módulo Situación de Salud y Morbilidad Pregunta","Eastern Republic of Uruguay","Instituto Nacional de Estadistica, División Estadísticas Sociodemográficas, Departamento Encuesta Continua de Hogares",2005,2006,Sep-02-15,Jun-15-17
109,URY_2004_ECH_v01_M,"Encuesta Continua de Hogares 2004","Eastern Republic of Uruguay","Instituto Nacional de Estadística, División Estadísticas Sociodemográficas, Departamento Encuesta Continua de Hogares",2004,2004,Nov-22-13,Jun-15-17
108,URY_2003_ECH_v01_M,"Encuesta Continua de Hogares 2003","Eastern Republic of Uruguay","Instituto Nacional de Estadística, División Estadísticas Sociodemográficas, Departamento Encuesta Continua de Hogares",2003,2003,Nov-22-13,Jun-15-17
110,URY_2003_ENPD_v01_M,"Encuesta Nacional de Personas con Discapacidad – Módulo ECH 2003","Eastern Republic of Uruguay","Instituto Nacional de Estadística, Comisión Nacional Honoraria del Discapacitado, Departamento Encuesta Continua de Hogares",2003,2004,Nov-22-13,Jun-15-17
121,URY_2002_ECH_v01_M,"Encuesta Continua de Hogares 2002","Eastern Republic of Uruguay","Instituto Nacional de Estadística, División Estadísticas Sociodemográficas, Departamento Encuesta Continua de Hogares",2002,2002,Jan-14-14,Jun-15-17
122,URY_2001_ECH_v01_M,"Encuesta Continua de Hogares 2001","Eastern Republic of Uruguay","Instituto Nacional de Estadística, División Estadísticas Sociodemográficas, Departamento Encuesta Continua de Hogares",2001,2001,Jan-14-14,Jun-15-17
123,URY_2000_ECH_v01_M,"Encuesta Continua de Hogares 2000","Eastern Republic of Uruguay","Instituto Nacional de Estadística, División Estadísticas Sociodemográficas, Departamento Encuesta Continua de Hogares",2000,2000,Jan-14-14,Jun-15-17
124,URY_1999_ECH_v01_M,"Encuesta Continua de Hogares 1999","Eastern Republic of Uruguay","Instituto Nacional de Estadística, División Estadísticas Sociodemográficas, Departamento Encuesta Continua de Hogares",1999,1999,Jan-14-14,Jun-15-17
125,URY_1998_ECH_v01_M,"Encuesta Continua de Hogares 1998","Eastern Republic of Uruguay","Instituto Nacional de Estadística, División Estadísticas Sociodemográficas, Departamento Encuesta Continua de Hogares",1998,1998,Jan-14-14,Jun-15-17
126,URY_1997_ECH_v01_M,"Encuesta Continua de Hogares 1997","Eastern Republic of Uruguay","Instituto Nacional de Estadística, División Estadísticas Sociodemográficas, Departamento Encuesta Continua de Hogares",1997,1997,Jan-14-14,Jun-15-17
127,URY_1996_ECH_v01_M,"Encuesta Continua de Hogares 1996","Eastern Republic of Uruguay","Instituto Nacional de Estadística, División Estadísticas Sociodemográficas, Departamento Encuesta Continua de Hogares",1996,1996,Jan-14-14,Jun-15-17
128,URY_1995_ECH_v01_M,"Encuesta Continua de Hogares 1995","Eastern Republic of Uruguay","Instituto Nacional de Estadística, División Estadísticas Sociodemográficas, Departamento Encuesta Continua de Hogares",1995,1995,Jan-15-14,Jun-15-17
129,URY_1994_ECH_v01_M,"Encuesta Continua de Hogares 1994","Eastern Republic of Uruguay","Instituto Nacional de Estadística, División Estadísticas Sociodemográficas, Departamento Encuesta Continua de Hogares",1994,1994,Jan-15-14,Jun-15-17
130,URY_1993_ECH_v01_M,"Encuesta Continua de Hogares 1993","Eastern Republic of Uruguay","Instituto Nacional de Estadística, División Estadísticas Sociodemográficas, Departamento Encuesta Continua de Hogares",1993,1993,Jan-15-14,Jun-15-17
131,URY_1992_ECH_v01_M,"Encuesta Continua de Hogares 1992","Eastern Republic of Uruguay","Instituto Nacional de Estadística, División Estadísticas Sociodemográficas, Departamento Encuesta Continua de Hogares",1992,1992,Jan-15-14,Jun-15-17
132,URY_1991_ECH_v01_M,"Encuesta Continua de Hogares 1991","Eastern Republic of Uruguay","Instituto Nacional de Estadística, División Estadísticas Sociodemográficas, Departamento Encuesta Continua de Hogares",1991,1991,Jan-15-14,Jun-15-17
3255,ECU_2020_ENEMDU_v01_M_ILO_VAR,"Encuesta Nacional de Empleo, Desempleo y Subempleo 2020",Ecuador,"Instituto Nacional de Estadistica y Censos del Ecuador (INEC)",2020,2020,May-09-21,May-09-21
2742,ECU_2019_ENEMDU_v01_M_ILO_VAR,"Encuesta Nacional de Empleo, Desempleo y Subempleo 2019",Ecuador,"Instituto Nacional de Estadistica y Censos del Ecuador (INEC)",2019,2019,May-21-20,May-21-20
2042,ECU_2018_ENEMDU_v01_M_INEC,"Encuesta Nacional de Empleo, Desempleo y Subempleo",Ecuador,"Instituto Nacional de Estadística y Censo (INEC)",2018,2018,Mar-18-19,May-18-20
2025,ECU_2017_ENEMDU_v01_M_INEC,"Encuesta de Empleo, Desempleo y Subempleo",Ecuador,"Instituto Nacional de Estadística y Censo (INEC)",2017,2017,Feb-19-19,May-18-20
1915,ECU_2016_ENEMDU_v01_M_INEC,"Encuesta de Empleo, Desempleo y Subempleo 2016",Ecuador,"Instituto Nacional de Estadística y Censo",2016,2016,Apr-05-18,Apr-13-18
1885,ECU_2015_ENEMDU_v01_M_ILO,"Encuesta de Empleo, Desempleo y Subempleo 2015",Ecuador,"Instituto Nacional de Estadística y Censo",2015,2015,Mar-23-18,Mar-26-18
1918,ECU_2014_ENEMDU_v01_M_ILO,"Encuesta de Empleo, Desempleo y Subempleo 2014",Ecuador,"Instituto Nacional de Estadística y Censo",2014,2014,Apr-06-18,Apr-06-18
1898,ECU_2013_ENEMDU_v01_M_ILO,"Encuesta de Empleo, Desempleo y Subempleo 2013",Ecuador,"Instituto Nacional de Estadística y Censo",2013,2013,Mar-26-18,Mar-26-18
1917,ECU_2012_ENEMDU_v01_M_ILO,"Encuesta de Empleo, Desempleo y Subempleo 2012",Ecuador,"Instituto Nacional de Estadística y Censo",2012,2012,Apr-06-18,Apr-06-18
2859,ECU_2012_ENTI_v01_M_ILO_VAR,"Encuesta Nacional de Trabajo Infantil 2012",Ecuador,"Instituto Nacional de Estadistica y Censos del Ecuador (INEC)",2012,2012,Jun-26-20,Jun-26-20
2010,ECU_2011_ENEMDU_v01_M_ILO,"Encuesta de Empleo, Desempleo y Subempleo 2011",Ecuador,"Instituto Nacional de Estadística y Censos (INEC)",2011,2011,Jun-13-18,Jun-13-18
2009,ECU_2010_ENEMDU_v01_M_ILO,"Encuesta de Empleo, Desempleo y Subempleo 2010",Ecuador,"Instituto Nacional de Estadística y Censos (INEC)",2010,2010,Jun-13-18,Jun-13-18
2008,ECU_2009_ENEMDU_v01_M_ILO,"Encuesta de Empleo, Desempleo y Subempleo 2009",Ecuador,"Instituto Nacional de Estadística y Censos (INEC)",2009,2009,Jun-13-18,Jun-13-18
2007,ECU_2008_ENEMDU_v01_M_ILO,"Encuesta de Empleo, Desempleo y Subempleo 2008",Ecuador,"Instituto Nacional de Estadística y Censos (INEC)",2008,2008,Jun-13-18,Jun-13-18
1957,ECU_2007_ENEMDU_v01_M_ILO,"Encuesta de Empleo, Desempleo y Subempleo 2007",Ecuador,"Instituto Nacional de Estadística y Censos (INEC)",2007,2007,Apr-20-18,Apr-20-18
2006,ECU_2006_ENEMDU_v01_M_ILO,"Encuesta de Empleo, Desempleo y Subempleo 2006",Ecuador,"Instituto Nacional de Estadística y Censos (INEC)",2006,2006,Jun-13-18,Jun-13-18
2005,ECU_2005_ENEMDU_v01_M_ILO,"Encuesta de Empleo, Desempleo y Subempleo 2005",Ecuador,"Instituto Nacional de Estadística y Censos (INEC)",2005,2005,Jun-13-18,Jun-13-18
2334,ECU_2004_ENEMDU_v01_M_ILO_VAR,"Encuesta Nacional de Empleo, Desempleo y Subempleo 2004",Ecuador,"Instituto Nacional de Estadistica y Censos del Ecuador (INEC)",2004,2004,Mar-24-20,Mar-24-20
2858,ECU_2003_ENEMDU_v01_M_ILO_VAR,"Encuesta Nacional de Empleo, Desempleo y Subempleo 2003",Ecuador,"Instituto Nacional de Estadistica y Censos del Ecuador (INEC)",2003,2003,Jun-26-20,Jun-26-20
2335,ECU_2001_ENEMDU_v01_M_ILO_VAR,"Encuesta Nacional de Empleo, Desempleo y Subempleo 2001",Ecuador,"Instituto Nacional de Estadistica y Censos del Ecuador (INEC)",2001,2001,Mar-24-20,Mar-24-20
2336,ECU_2000_ENEMDU_v01_M_ILO_VAR,"Encuesta Nacional de Empleo, Desempleo y Subempleo 2000",Ecuador,"Instituto Nacional de Estadistica y Censos del Ecuador (INEC)",2000,2000,Mar-24-20,Mar-24-20
2743,EGY_2018_LFS_v01_M_ILO_VAR,"Labour force sample survey 2018",Egypt,"Central Agency for Public Mobilisation and Statistics (CAPMAS)",2018,2018,May-21-20,May-21-20
2337,EGY_2017_LFS_v01_M_ILO_VAR,"Labour force sample survey 2017",Egypt,"Central Agency for Public Mobilisation and Statistics (CAPMAS)",2017,2017,Mar-24-20,Mar-24-20
2037,EGY_2016_LFS_v01_M_ILO,"Labor Force Survey, LFS 2016",Egypt,"Economic Research Forum, Central Agency For Public Mobilization & Statistics",2016,2016,Mar-06-19,Mar-22-19
2036,EGY_2015_LFS_v01_M_ILO,"Labor Force Survey, LFS 2015",Egypt,"Economic Research Forum, Central Agency For Public Mobilization & Statistics",2015,2015,Mar-05-19,Jun-19-19
3096,EGY_2014_DHSP_v01_M_ILO_VAR,"Demographic and Health Survey 2014",Egypt,"Central Agency for Public Mobilisation and Statistics (CAPMAS)",2014,2014,Sep-29-20,Sep-29-20
1361,EGY_2014_LFS_v01_M_ILO,"Labour Force Sample Survey 2014",Egypt,"Central Agency for Public Mobilization and Statistics",2014,2014,Mar-28-17,Mar-06-19
2860,EGY_2014_SWTS_v01_M_ILO_VAR,"School-to-work transition survey 2014",Egypt,"Central Agency for Public Mobilisation and Statistics (CAPMAS)",2014,2014,Jun-26-20,Jun-26-20
1442,EGY_2013_LFS_v01_M_ILO,"Labour Force Sample Survey 2013",Egypt,"Central Agency For Public Mobilization & Statistics",2013,2013,May-04-17,May-04-17
1261,EGY_2012-13_HIECS_v01_M_ILO,"Household Income, Expenditure and Consumption Survey 2012-2013",Egypt,"Central Agency for Public Mobilization and Statistics (CAPMAS)",2012,2013,Oct-10-16,Nov-14-16
3013,EGY_2012_LFS_v01_M_ILO_VAR,"Labour force sample survey 2012",Egypt,"Central Agency for Public Mobilisation and Statistics (CAPMAS)",2012,2012,Jul-22-20,Jul-22-20
2861,EGY_2012_SWTS_v01_M_ILO_VAR,"School-to-work transition survey 2012",Egypt,"Central Agency for Public Mobilisation and Statistics (CAPMAS)",2012,2012,Jun-26-20,Jun-26-20
363,EGY_2011_LFS_v01_M_ILO,"Labour Force Sample Survey 2011",Egypt,"Central Agency for Public Mobilization and Statistics, CAPMAS",2011,2011,Oct-13-14,May-15-17
1257,EGY_2010-11_HIECS_v01_M_ILO,"Household Income, Expenditure and Consumption Survey 2010-2011",Egypt,"Central Agency for Public Mobilization and Statistics (CAPMAS)",2010,2011,Oct-07-16,Nov-14-16
362,EGY_2010_LFS_v01_M_ILO,"Labour Force Sample Survey 2010",Egypt,"Central Agency for Public Mobilization and Statistics, CAPMAS",2010,2010,Oct-13-14,May-15-17
361,EGY_2009_LFS_v01_M_ILO,"Labour Force Sample Survey 2009",Egypt,"Central Agency for Public Mobilization and Statistics, CAPMAS",2009,2009,Oct-13-14,May-15-17
1256,EGY_2008-09_HIECS_v01_M_ILO,"Household Income, Expenditure and Consumption Survey 2008-2009",Egypt,"Central Agency for Public Mobilization and Statistics (CAPMAS)",2008,2009,Oct-07-16,Nov-14-16
360,EGY_2008_LFS_v01_M_ILO,"Labour Force Sample Survey 2008",Egypt,"Central Agency for Public Mobilization and Statistics, CAPMAS",2008,2008,Oct-13-14,May-15-17
898,EGY_2006_CPHE_v01_M_DIS,"Census of Population - Housing and Establishments 2006, Country Profile on Disability",Egypt,CAPMAS,2006,2006,Sep-01-15,Jun-29-17
3205,SLV_2019_EHPM_v01_M_ILO_VAR,"Encuesta de Hogares de Propósitos Múltiples 2019","El Salvador","Direccion General de Estadistica y Census - DIGESTYC",2019,2019,Sep-29-20,Sep-29-20
2619,SLV_2018_EHPM_v01_M_ILO_VAR,"Encuesta de Hogares de Propósitos Múltiples 2018","El Salvador","Direccion General de Estadistica y Census (DGEC)",2018,2018,Mar-24-20,Mar-24-20
2018,SLV_2017_EHPM_v01_M_DIGESTYC,"Encuesta de Hogares de Propósitos Múltiples 2017","El Salvador","Dirección General de Estadística y Censos, Ministerio de Económia, Gerencia de Estadísticas Sociales",2017,2017,Feb-06-19,Jun-19-19
1635,SLV_2016_EHPM_v01_M_DIGESTYC,"Encuesta de Hogares de Propósitos Múltiples 2016","El Salvador","Dirección General de Estadística y Censos",2016,2016,Sep-22-17,Mar-09-18
1487,SLV_2015_EHPM_V01_M_DIGESTYC,"Encuesta de Hogares de Propósitos Múltiples 2015","El Salvador","Ministerio de Económia, Dirección General de Estadística y Censos, Gerencia de Estadísticas Sociales",2015,2015,May-24-17,Jun-16-17
2960,SLV_2015_EHPMTI_v01_M_ILO_VAR,"Encuesta de Hogares de Propósitos Múltiples Módulo de Trabajo Infantil 2015","El Salvador","Direccion General de Estadistica y Census (DGEC)",2015,2015,Jun-26-20,Jun-26-20
1090,SLV_2014_EHPM_v01_M_DIGESTYC,"Encuesta De Hogares De Propositos Multiples 2014","El Salvador","DIRECCION GENERAL DE ESTADISTICA Y CENSO (DIGESTYC)",2014,2014,Apr-14-16,Jun-16-17
2961,SLV_2014_SWTS_v01_M_ILO_VAR,"School-to-work transition survey 2014","El Salvador","Direccion General de Estadistica y Census (DGEC)",2014,2014,Jun-26-20,Jun-26-20
414,SLV_2013_EHPM_v01_M_DIGESTYC,"Encuesta De Hogares De Propositos Multiples 2013","El Salvador","DIRECCION GENERAL DE ESTADISTICA Y CENSO (DIGESTYC)",2013,2013,May-04-15,Jun-16-17
249,SLV_2012_EHPM_v01_M_DIGESTYC,"Encuesta De Hogares De Propositos Multiples 2012","El Salvador","DIRECCION GENERAL DE ESTADISTICA Y CENSO (DIGESTYC)",2012,2012,May-05-14,Jun-13-17
3206,SLV_2012_SWTS_v01_M_ILO_VAR,"School-to-work transition survey 2012","El Salvador","Direccion General de Estadistica y Census - DIGESTYC",2012,2012,Sep-29-20,Sep-29-20
410,SLV_2011_EHPM_v01_M_DIGESTYC,"Encuesta De Hogares De Propositos Multiples 2011","El Salvador","DIRECCION GENERAL DE ESTADISTICA Y CENSO (DIGESTYC)",2011,2011,May-04-15,Jun-16-17
409,SLV_2010_EHPM_v01_M_DIGESTYC,"Encuesta De Hogares De Propositos Multiples 2010","El Salvador","DIRECCION GENERAL DE ESTADISTICA Y CENSO (DIGESTYC)",2010,2010,May-04-15,Jun-16-17
1840,BOL_2016_EH_v01_M_INE,"Encuesta de Hogares 2016","Estado Plurinacional de Bolivia","Instituto Nacional de Estadística",2016,2016,Mar-05-18,Mar-16-18
3256,EST_2019_LFS_v01_M_ILO_VAR,"Labour Force Survey 2019",Estonia,"Statistical Office of Estonia",2019,2019,May-09-21,May-09-21
3257,EST_2018_LFS_v01_M_ILO_VAR,"Labour Force Survey 2018",Estonia,"Statistical Office of Estonia",2018,2018,May-09-21,May-09-21
3269,EST_2017_LFS_v01_M_ILO_VAR,"Labour Force Survey 2017",Estonia,"Statistical Office of Estonia",2017,2017,May-09-21,May-09-21
3258,EST_2016_LFS_v01_M_ILO_VAR,"Labour Force Survey 2016",Estonia,"Statistical Office of Estonia",2016,2016,May-09-21,May-09-21
3259,EST_2015_LFS_v01_M_ILO_VAR,"Labour Force Survey 2015",Estonia,"Statistical Office of Estonia",2015,2015,May-09-21,May-09-21
3260,EST_2014_LFS_v01_M_ILO_VAR,"Labour Force Survey 2014",Estonia,"Statistical Office of Estonia",2014,2014,May-09-21,May-09-21
3261,EST_2013_LFS_v01_M_ILO_VAR,"Labour Force Survey 2013",Estonia,"Statistical Office of Estonia",2013,2013,May-09-21,May-09-21
2862,EST_2012_LFS_v01_M_ILO_VAR,"Labour Force Survey 2012",Estonia,"Statistical Office of Estonia",2012,2012,Jun-26-20,Jun-26-20
899,EST_2011_LFS_v01_M_DIS,"Labour Force Survey 2011, Ad hoc Module",Estonia,"Statistics Estonia Tatari 51, 10134 Tallinn, Tel +372 625 9300, e-mail:stat@stat.ee, Skype",2011,2011,Sep-01-15,Jun-30-17
2362,EST_2010_LFS_v01_M_ILO_VAR,"Labour Force Survey 2010",Estonia,"Statistical Office of Estonia",2010,2010,Mar-24-20,Mar-24-20
3262,EST_2009_LFS_v01_M_ILO_VAR,"Labour Force Survey 2009",Estonia,"Statistical Office of Estonia",2009,2009,May-09-21,May-09-21
3263,EST_2008_LFS_v01_M_ILO_VAR,"Labour Force Survey 2008",Estonia,"Statistical Office of Estonia",2008,2008,May-09-21,May-09-21
3264,EST_2007_LFS_v01_M_ILO_VAR,"Labour Force Survey 2007",Estonia,"Statistical Office of Estonia",2007,2007,May-09-21,May-09-21
3265,EST_2006_LFS_v01_M_ILO_VAR,"Labour Force Survey 2006",Estonia,"Statistical Office of Estonia",2006,2006,May-09-21,May-09-21
3266,EST_2005_LFS_v01_M_ILO_VAR,"Labour Force Survey 2005",Estonia,"Statistical Office of Estonia",2005,2005,May-09-21,May-09-21
3267,EST_2004_LFS_v01_M_ILO_VAR,"Labour Force Survey 2004",Estonia,"Statistical Office of Estonia",2004,2004,May-09-21,May-09-21
3268,EST_2003_LFS_v01_M_ILO_VAR,"Labour Force Survey 2003",Estonia,"Statistical Office of Estonia",2003,2003,May-09-21,May-09-21
2638,SWZ_2016_LFS_v01_M_ILO_VAR,"Labour Force Survey 2016",Eswatini,"Central Statistical Office (CSO)",2016,2016,Mar-24-20,Mar-24-20
3212,SWZ_2010_MICS_v01_M_ILO_VAR,"Multi Indicator Cluster Survey 2010",Eswatini,"Central Statistical Office (CSO)",2010,2010,Sep-29-20,Sep-29-20
3098,ETH_2015_NCLS_v01_M_ILO_VAR,"NA 2015",Ethiopia,"Central Statistical Agency (CSA)",2015,2015,Sep-29-20,Sep-29-20
2363,ETH_2013_NLFS_v01_M_ILO_VAR,"National Labour Force Survey 2013",Ethiopia,"Central Statistical Agency (CSA)",2013,2013,Mar-24-20,Mar-24-20
472,ETH_2011_ERSS_v01_M,"Rural Socio-Economic Survey 2011",Ethiopia,"Central Statistical Agency, Living Standards Measurement Study Team",2011,2012,Jul-23-15,Jun-16-17
2364,ETH_2005_NLFS_v01_M_ILO_VAR,"National Labour Force Survey 2005",Ethiopia,"Central Statistical Agency (CSA)",2005,2005,Mar-24-20,Mar-24-20
2365,ETH_1999_NLFS_v01_M_ILO_VAR,"National Labour Force Survey 1999",Ethiopia,"Central Statistical Agency (CSA)",1999,1999,Mar-24-20,Mar-24-20
900,ETH_1995_BSDE_v01_M_DIS,"Baseline Survey on Disability in Ethiopia 1995",Ethiopia,"Institute of Educational Research, Addis Ababa University",1995,1995,Sep-01-15,Jun-16-17
2366,FJI_2016_EUS_v01_M_ILO_VAR,"Employment, Unemployment Survey 2015-2016",Fiji,"Bureau of Statistics",2016,2016,Mar-24-20,Mar-24-20
1513,FJI_2015_EUS_v01_M_ILO,"Employment and Unemployment Survey 2015-2016",Fiji,"Fiji Bureau of Statistics",2015,2016,Jul-03-17,Jul-03-17
2367,FJI_2011_EUS_v01_M_ILO_VAR,"Employment, Unemployment Survey 2010-2011",Fiji,"Bureau of Statistics",2011,2011,Mar-24-20,Mar-24-20
1415,FJI_2010_EUS_v01_M_ILO,"Employment and Unemployment Survey 2010-2011",Fiji,"Fiji Bureau of Statistics",2010,2011,Apr-26-17,Apr-26-17
901,FJI_2007_PC_v01_M_DIS,"Population Census 2007",Fiji,"Fiji Bureau of Statistics P O Box 2221, Government Buildings, Suva, Fiji Islands, Tel: (679) 3315822, Fax: (679) 3303656, e-mail: mariam@statsfiji.gov.fj",2007,2007,Sep-01-15,Jun-16-17
2368,FJI_2005_EUS_v01_M_ILO_VAR,"Employment, Unemployment Survey 2004-2005.",Fiji,"Bureau of Statistics",2005,2005,Mar-24-20,Mar-24-20
1414,FJI_2004_EUS_v01_M_ILO,"Employment and Unemployment Survey 2004-2005",Fiji,"Fiji Bureau of Statistics",2004,2005,Apr-25-17,Apr-25-17
902,FIN_2011_LFS_v01_M_DIS,"Labour Force Survey 2011, Ad hoc Module",Finland,"P.O. Box 5B, FIN-00022 Statistics Finland Street address: Työpajankatu 13, Helsinki, Tel: 00 358 9 1734 1, Fax: 00 358 9 1734 32 64, e-mail: irmeli.penttila@stat.fi",2011,2011,Sep-01-15,Jun-30-17
2863,FRA_2018_EE_v01_M_ILO_VAR,"Enquête Emploi 2018",France,"Institut National de la Statistiques et des Etudes Economiques (INSEE)",2018,2018,Jun-26-20,Jun-26-20
2369,FRA_2017_EE_v01_M_ILO_VAR,"Enquête Emploi 2017",France,"Institut National de la Statistiques et des Etudes Economiques (INSEE)",2017,2017,Mar-24-20,Mar-24-20
2370,FRA_2016_EE_v01_M_ILO_VAR,"Enquête Emploi 2016",France,"Institut National de la Statistiques et des Etudes Economiques (INSEE)",2016,2016,Mar-24-20,Mar-24-20
2371,FRA_2015_EE_v01_M_ILO_VAR,"Enquête Emploi 2015",France,"Institut National de la Statistiques et des Etudes Economiques (INSEE)",2015,2015,Mar-24-20,Mar-24-20
2372,FRA_2014_EE_v01_M_ILO_VAR,"Enquête Emploi 2014",France,"Institut National de la Statistiques et des Etudes Economiques (INSEE)",2014,2014,Mar-24-20,Mar-24-20
2373,FRA_2013_EE_v01_M_ILO_VAR,"Enquête Emploi 2013",France,"Institut National de la Statistiques et des Etudes Economiques (INSEE)",2013,2013,Mar-24-20,Mar-24-20
2374,FRA_2012_EE_v01_M_ILO_VAR,"Enquête Emploi 2012",France,"Institut National de la Statistiques et des Etudes Economiques (INSEE)",2012,2012,Feb-05-20,Feb-05-20
2725,FRA_2011_EE_v01_M_ILO_VAR,"Enquête Emploi 2011",France,"Institut National de la Statistiques et des Etudes Economiques (INSEE)",2011,2011,Mar-24-20,Mar-24-20
903,FRA_2011_EE_v01_M_DIS,"Enquête sur l'Emploi et Insertion Professionnelle des Personnes Handicapées 2011, Module Ad-hoc",France,"Institut National de la Statistique et des Études Économiques (INSEE), Direction de l'Animation de la Recherche, des Études et des Statistiques (DARES) - Ministère du Travail et de l'Emploi, 39-43 Quai André Citroën, 75902 Paris cedex 15, Tel: 00 33 144 38 24 78, Fax: 00 33 144 38 24 54,",2011,2011,Sep-01-15,Jun-30-17
2375,FRA_2010_EE_v01_M_ILO_VAR,"Enquête Emploi 2010",France,"Institut National de la Statistiques et des Etudes Economiques (INSEE)",2010,2010,Mar-24-20,Mar-24-20
2864,FRA_2009_EE_v01_M_ILO_VAR,"Enquête Emploi 2009",France,"Institut National de la Statistiques et des Etudes Economiques (INSEE)",2009,2009,Jun-26-20,Jun-26-20
2376,FRA_2008_EE_v01_M_ILO_VAR,"Enquête Emploi 2008",France,"Institut National de la Statistiques et des Etudes Economiques (INSEE)",2008,2008,Mar-24-20,Mar-24-20
2377,FRA_2007_EE_v01_M_ILO_VAR,"Enquête Emploi 2007",France,"Institut National de la Statistiques et des Etudes Economiques (INSEE)",2007,2007,Mar-24-20,Mar-24-20
2378,FRA_2006_EE_v01_M_ILO_VAR,"Enquête Emploi 2006",France,"Institut National de la Statistiques et des Etudes Economiques (INSEE)",2006,2006,Mar-24-20,Mar-24-20
2379,FRA_2005_EE_v01_M_ILO_VAR,"Enquête Emploi 2005",France,"Institut National de la Statistiques et des Etudes Economiques (INSEE)",2005,2005,Mar-24-20,Mar-24-20
2380,FRA_2004_EE_v01_M_ILO_VAR,"Enquête Emploi 2004",France,"Institut National de la Statistiques et des Etudes Economiques (INSEE)",2004,2004,Mar-24-20,Mar-24-20
2381,FRA_2003_EE_v01_M_ILO_VAR,"Enquête Emploi 2003",France,"Institut National de la Statistiques et des Etudes Economiques (INSEE)",2003,2003,Mar-24-20,Mar-24-20
3099,GAB_2012_DHSP_v01_M_ILO_VAR,"Demographic and Health Survey 2012",Gabon,"Direction Generale de la Statistique et des Etudes Economiques (DGSEE)",2012,2012,Sep-29-20,Sep-29-20
904,GAB_2003_RGPH_v01_M_DIS,"Recensement Général de la Population et de l'Habitat 2003",Gabon,"Direction Générale de la Statistique et des Etudes Economiques Ministère du développement, de la performance publique, de la prospective et de la statistique.Libreville Gabon",2003,2003,Sep-01-15,Sep-01-15
2745,GMB_2018_LFS_v01_M_ILO_VAR,"Labour force survey 2018",Gambia,"Gambia Bureau of Statistics",2018,2018,May-21-20,May-21-20
3104,GMB_2018_MICS_v01_M_ILO_VAR,"Multi Indicator Cluster Survey 2018",Gambia,"Gambia Bureau of Statistics",2018,2018,Sep-29-20,Sep-29-20
1246,GMB_2012_LFS_v01_M_ILO,"Labour Force Survey 2012",Gambia,"Gambia Bureau of Statistics",2012,2012,Oct-03-16,Nov-14-16
3270,GEO_2020_LFS_v01_M_ILO_VAR,"Labour Force Survey 2020",Georgia,"The National Statistics Office of Georgia (Geostat)",2020,2020,May-09-21,May-09-21
3101,GEO_2019_LFS_v01_M_ILO_VAR,"Labour Force Survey 2019",Georgia,"The National Statistics Office of Georgia (Geostat)",2019,2019,Sep-29-20,Sep-29-20
2867,GEO_2018_LFS_v01_M_ILO_VAR,"Labour Force Survey 2018",Georgia,"The National Statistics Office of Georgia (Geostat)",2018,2018,Jun-26-20,Jun-26-20
2400,GEO_2017_LFS_v01_M_ILO_VAR,"Labour Force Survey 2017",Georgia,"The National Statistics Office of Georgia (Geostat)",2017,2017,Mar-24-20,Mar-24-20
2393,GEO_2016_IHS_v01_M_ILO_VAR,"Integrated Household Survey 2016",Georgia,"The National Statistics Office of Georgia (Geostat)",2016,2016,Mar-24-20,Mar-24-20
2394,GEO_2015_IHS_v01_M_ILO_VAR,"Integrated Household Survey 2015",Georgia,"The National Statistics Office of Georgia (Geostat)",2015,2015,Mar-24-20,Mar-24-20
